"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"NordVPN","","16938154","Black Friday Deal - Get 74% off + 3 extra months (affiliate-black-friday-campaign-160x600-ko)","Black Friday Deal - Get 74% off + 3 extra months (affiliate-black-friday-campaign-160x600-ko)","","Banner","N/A","N/A","15-Oct-2024","<a href=""https://www.anrdoezrs.net/click-101501157-16938154"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-16938154"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56828520?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-16938154","N/A","","","","Computer SW","4837117","Active","Korean","No"
"NordVPN","","16937850","Black Friday Deal - Get 74% off + 3 extra months  (affiliate-black-friday-campaign-468x60-de)","Black Friday Deal - Get 74% off + 3 extra months  (affiliate-black-friday-campaign-468x60-de)","","Banner","N/A","N/A","15-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-16937850"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-16937850"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56830168?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-16937850","N/A","","","","Computer SW","4837117","Active","German","No"
"NordVPN","","16986895","Christmas Holiday Deal - Up to 74% off + 3 extra months  (affiliate-christmas-campaign-cookies-cz-160x600.png)","Christmas Holiday Deal - Up to 74% off + 3 extra months  (affiliate-christmas-campaign-cookies-cz-160x600.png)","","Banner","N/A","N/A","9-Dec-2024","<a href=""https://www.jdoqocy.com/click-101501157-16986895"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-16986895"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56830170?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-16986895","N/A","","","","Computer SW","4837117","Active","Czech","No"
"NordVPN","","15640850","faster-than-ever-pt-468x60","faster-than-ever-pt-468x60","","Banner","N/A","N/A","12-Oct-2023","<a href=""https://www.tkqlhce.com/click-101501157-15640850"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-15640850"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56828521?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-15640850","N/A","","","","Computer SW","4837117","Active","Portuguese","No"
"NordVPN","","16968809","Polygon","The best VPN deal for online freedom","","Text Link","N/A","N/A","20-Nov-2024","The best <a href=""https://www.kqzyfj.com/click-101501157-16968809"" target=""_top"">VPN deal</a> for online freedom<img src=""https://www.ftjcfx.com/image-101501157-16968809"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56828522?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-16968809","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17024164","Up to 70% off + 6 months free (affiliate-birthday-campaign-twins-1500x300-no)","Up to 70% off + 6 months free (affiliate-birthday-campaign-twins-1500x300-no)","","Banner","N/A","N/A","6-Feb-2025","<a href=""https://www.kqzyfj.com/click-101501157-17024164"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-17024164"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56828523?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-17024164","N/A","","","","Computer SW","4837117","Active","Norwegian","No"
"NordVPN","","17024192","Up to 73% off + 6 months free (affiliate-birthday-campaign-twins-160x600)","Up to 73% off + 6 months free (affiliate-birthday-campaign-twins-160x600)","","Banner","$0.00 USD","N/A","6-Feb-2025","<a href=""https://www.anrdoezrs.net/click-101501157-17024192"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-17024192"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56828524?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-17024192","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","15877069","Get NordVPN Up to 73% off + 3 extra month (affiliate-august-sales-campaign-320x50-fr)","Get NordVPN Up to 73% off + 3 extra month (affiliate-august-sales-campaign-320x50-fr)","","Banner","N/A","N/A","7-Aug-2024","<a href=""https://www.kqzyfj.com/click-101501157-15877069"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-15877069"" width=""320"" height=""50"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56828525?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-15877069","N/A","","","","Computer SW","4837117","Active","French","No"
"NordVPN","","16938188","Black Friday Deal - Get 73% off + 3 extra months (affiliate-black-friday-campaign-300x250-gb)","Black Friday Deal - Get 73% off + 3 extra months (affiliate-black-friday-campaign-300x250-gb)","","Banner","$0.00 USD","N/A","15-Oct-2024","<a href=""https://www.dpbolvw.net/click-101501157-16938188"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-16938188"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56828526?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-16938188","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","16986921","Christmas Holiday Deal - Up to 74% off + 3 extra months  (affiliate-christmas-campaign-cookies-en-320x280.png)","Christmas Holiday Deal - Up to 74% off + 3 extra months  (affiliate-christmas-campaign-cookies-en-320x280.png)","","Banner","N/A","N/A","9-Dec-2024","<a href=""https://www.dpbolvw.net/click-101501157-16986921"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-16986921"" width=""320"" height=""280"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56828527?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-16986921","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17085920","Up to 72% off NordVPN + free eSIM data from Saily (affiliate-nord-vpn-saily-2025-campaign-300x250-gb)","Up to 72% off NordVPN + free eSIM data from Saily (affiliate-nord-vpn-saily-2025-campaign-300x250-gb)","","Banner","N/A","N/A","12-May-2025","<a href=""https://www.kqzyfj.com/click-101501157-17085920"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-17085920"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56828528?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-17085920","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","16937855","Black Friday Deal - Get 74% off + 3 extra months  (affiliate-black-friday-campaign-1500x300-et)","Black Friday Deal - Get 74% off + 3 extra months  (affiliate-black-friday-campaign-1500x300-et)","","Banner","N/A","N/A","15-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-16937855"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-16937855"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56828538?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-16937855","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","16938191","Black Friday Deal - Get 73% off + 3 extra months (affiliate-black-friday-campaign-768x300-gb)","Black Friday Deal - Get 73% off + 3 extra months (affiliate-black-friday-campaign-768x300-gb)","","Banner","$0.00 USD","N/A","15-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-16938191"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-16938191"" width=""768"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56828539?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-16938191","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17024161","Up to 73% off + 6 months free (affiliate-birthday-campaign-twins-1500x300-de-ch)","Up to 73% off + 6 months free (affiliate-birthday-campaign-twins-1500x300-de-ch)","","Banner","N/A","N/A","6-Feb-2025","<a href=""https://www.tkqlhce.com/click-101501157-17024161"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-17024161"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56828540?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-17024161","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17024154","Up to 70% off + 6 months free (affiliate-birthday-campaign-twins-1500x300-fi)","Up to 70% off + 6 months free (affiliate-birthday-campaign-twins-1500x300-fi)","","Banner","N/A","N/A","6-Feb-2025","<a href=""https://www.jdoqocy.com/click-101501157-17024154"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-17024154"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56828541?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-17024154","N/A","","","","Computer SW","4837117","Active","Finnish","No"
"NordVPN","","17007752","Winter sale offer - 73% off + 1 month free (affiliate-new-year-2025-campaign-1600x800-fr-1)","Winter sale offer - 73% off + 1 month free (affiliate-new-year-2025-campaign-1600x800-fr-1)","","Banner","N/A","N/A","10-Jan-2025","<a href=""https://www.kqzyfj.com/click-101501157-17007752"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-17007752"" width=""1600"" height=""800"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56828542?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-17007752","N/A","","","","Computer SW","4837117","Active","French","No"
"NordVPN","","17085900","Up to 76% off NordVPN + free eSIM data from Saily (affiliate-nord-vpn-saily-2025-campaign-728x90)","Up to 76% off NordVPN + free eSIM data from Saily (affiliate-nord-vpn-saily-2025-campaign-728x90)","","Banner","N/A","N/A","12-May-2025","<a href=""https://www.tkqlhce.com/click-101501157-17085900"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-17085900"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56828543?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-17085900","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17085970","Up to 73% off NordVPN + free eSIM data from Saily (affiliate-nord-vpn-saily-2025-campaign-zh-cn-160x60)","Up to 73% off NordVPN + free eSIM data from Saily (affiliate-nord-vpn-saily-2025-campaign-zh-cn-160x60)","","Banner","N/A","N/A","12-May-2025","<a href=""https://www.anrdoezrs.net/click-101501157-17085970"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-17085970"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56830206?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-17085970","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","16938255","Black Friday Deal - Get 74% off + 3 extra months (affiliate-black-friday-campaign-1500x300-zh-hk)","Black Friday Deal - Get 74% off + 3 extra months (affiliate-black-friday-campaign-1500x300-zh-hk)","","Banner","N/A","N/A","15-Oct-2024","<a href=""https://www.tkqlhce.com/click-101501157-16938255"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-16938255"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56830207?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-16938255","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","15640811","faster-than-ever-fi-300x250","faster-than-ever-fi-300x250","","Banner","N/A","N/A","12-Oct-2023","<a href=""https://www.jdoqocy.com/click-101501157-15640811"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-15640811"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56830208?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-15640811","N/A","","","","Computer SW","4837117","Active","Finnish","No"
"NordVPN","","16986990","Christmas Holiday Deal - Up to 74% off + 3 extra months (affiliate-christmas-campaign-cookies-lt-1500x300.png)","Christmas Holiday Deal - Up to 74% off + 3 extra months (affiliate-christmas-campaign-cookies-lt-1500x300.png)","","Banner","N/A","N/A","9-Dec-2024","<a href=""https://www.anrdoezrs.net/click-101501157-16986990"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-16986990"" width=""1500"" height=""300"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56830172?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-16986990","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17007789","New year New Deal Up to 70% off Limited-time offer (affiliate-new-year-2025-campaign-1200x628-sk)","New year New Deal Up to 70% off Limited-time offer (affiliate-new-year-2025-campaign-1200x628-sk)","","Banner","N/A","N/A","10-Jan-2025","<a href=""https://www.kqzyfj.com/click-101501157-17007789"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-17007789"" width=""1200"" height=""628"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56830174?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-17007789","N/A","","","","Computer SW","4837117","Active","English","No"
"NordVPN","","17085968","Up to 70% off NordVPN + free eSIM data from Saily (affiliate-spring-global-2025-campaign-728x90-pt-br)","Up to 70% off NordVPN + free eSIM data from Saily (affiliate-spring-global-2025-campaign-728x90-pt-br)","","Banner","N/A","N/A","12-May-2025","<a href=""https://www.tkqlhce.com/click-101501157-17085968"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-17085968"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56830176?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-17085968","N/A","","","","Computer SW","4837117","Active","English","No"
